start,today,latitude,longitude,gps_precision,Respondent_ID,01_Foods_made_from_grains,02_Whole_grains,03_White_roots_or_tubers,04_Pulses,QC1,05_Vitamin_A-rich_orange_vegetables,06_Dark_green_leafy_vegetables,06a_Dark_green_leafy_vegetables,06b_Dark_green_leafy_vegetables,07_Other_vegetables,08_Vitamin_A-rich_fruits,09_Citrus,10_Other_fruits,10a_Other_fruits,QC2,10b_Other_fruits,11_Baked_or_grain-based_sweets,12_Other_sweets,13_Eggs,14_Cheese,15_Yogurt,16_Processed_meats,17_Unprocessed_red_meat_ruminant,18_Unprocessed_red_meat_non_ruminant,19_Poultry,QC3,20_Fish_or_seafood,21_Nuts_or_seeds,22_Packaged_ultra-processed_salty_snacks,QC4,23_Instant_noodles,24_Deep_fried_foods,25_Milk,26_Sweet tea_coffee_or_cocoa,27_Fruit_juice_or_fruit_drinks,28_Soft_drinks,29_Fast_food
2024-11-21T09:23:01.217+01:00,11/21/2024,8.9493688,7.6748262,3.6,153142747,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-18T15:11:16.713+01:00,11/18/2024,8.927002,8.4141233,3.933,153167270,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25T00:06:51.904+01:00,11/25/2024,8.5236258,8.5347536,3.52,153199025,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0
2024-11-25T05:30:46.254+01:00,11/25/2024,8.7031677,8.5406885,2400,153208412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-11-25T06:07:30.937+01:00,11/25/2024,8.3034628,8.9733607,3799.999,153229962,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1
2024-11-25T06:12:16.957+01:00,11/25/2024,8.5046645,8.5414643,3.32,153207747,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
2024-11-25T06:09:11.933+01:00,11/25/2024,8.3654633,8.7678941,4,153220864,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1
2024-11-25T06:37:34.658+01:00,11/25/2024,8.4935581,8.5285833,5.538,153203224,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
2024-11-25T06:37:08.972+01:00,11/25/2024,8.9469448,8.5984671,3.936,153186387,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2024-11-25T06:39:18.840+01:00,11/25/2024,8.371955,8.7736133,7.04,153224206,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
2024-11-25T06:36:41.167+01:00,11/25/2024,8.389912,8.3699483,1799.999,153247130,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2024-11-25T06:41:53.870+01:00,11/25/2024,8.508135,8.5283617,4,153229415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2024-11-25T06:50:06.111+01:00,11/25/2024,8.501515,8.5229233,4,153207874,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2024-11-25T06:44:24.376+01:00,11/25/2024,8.4003023,8.3442681,3200,153249990,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-11-25T06:10:27.955+01:00,11/25/2024,8.1122818,9.153508,3.94,153219510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T07:07:03.654+01:00,11/25/2024,8.4979938,8.5379166,2.885,153201268,1,0,1,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,0,0,0,0
2024-11-25T07:13:40.135+01:00,11/25/2024,7.8250097,8.34618,2.024,153245560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2024-11-25T07:16:24.324+01:00,11/25/2024,8.484042,8.5050983,4.316,153200013,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2024-11-25T07:23:06.623+01:00,11/25/2024,8.38647,8.7624012,2900,153221407,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2024-11-25T07:27:00.752+01:00,11/25/2024,8.5684589,8.4977125,4.687,153226557,1,0,0,1,,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,0,0,0,0
2024-11-25T07:23:58.519+01:00,11/25/2024,8.5084339,8.5490913,3.9,153241194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2024-11-25T07:27:31.833+01:00,11/25/2024,8.8209674,7.5782675,3.84,153144051,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2024-11-25T05:20:13.153+01:00,11/25/2024,8.48395,8.5038617,4,153206329,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2024-11-25T07:50:20.974+01:00,11/25/2024,8.3670697,8.7664455,3.388,153225472,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
2024-11-25T07:53:33.629+01:00,11/25/2024,8.71223,8.52416,3.983,153190919,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0
2024-11-25T07:51:55.261+01:00,11/25/2024,8.3683182,8.7722534,3.983,153224332,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
2024-11-25T07:53:36.974+01:00,11/25/2024,8.3926735,8.35688,2.74,153243129,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
2024-11-25T08:03:05.101+01:00,11/25/2024,8.1112838,9.1458381,13.52,153218099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T08:10:56.286+01:00,11/25/2024,8.5142909,8.5231374,3.62,153203202,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-11-25T08:18:55.493+01:00,11/25/2024,8.3959186,8.5485835,400,153228811,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2024-11-25T06:53:43.885+01:00,11/25/2024,8.5559996,8.5486855,682.948,153201223,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2024-11-25T08:33:15.615+01:00,11/25/2024,8.4982149,8.5084227,3.86,153260278,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0
2024-11-25T08:29:53.991+01:00,11/25/2024,8.9471976,8.5956627,3.92,"153184554

",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-11-25T08:39:28.725+01:00,11/25/2024,8.4879331,8.5334808,2900,153203670,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T08:39:27.167+01:00,11/25/2024,8.528497,8.5444265,3.952,153230079,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
2024-11-25T08:43:12.054+01:00,11/25/2024,8.8535407,8.1385693,3.216,153164921,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T08:40:27.348+01:00,11/25/2024,8.4982103,8.5083607,3.997,153195330,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0
2024-11-25T08:43:44.489+01:00,11/25/2024,8.5654465,8.5025984,2099.999,153245243,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
2024-11-25T08:44:57.446+01:00,11/25/2024,8.4475509,8.7083974,1.302,153226125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2024-11-25T08:44:18.001+01:00,11/25/2024,8.490793,8.5366708,3.859,153208441,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2024-11-25T08:42:47.425+01:00,11/25/2024,8.5027318,8.5212589,1.724,153200299,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
2024-11-25T08:47:43.622+01:00,11/25/2024,8.8520343,8.1329151,3.983,153164058,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
2024-11-25T08:45:57.617+01:00,11/25/2024,8.5024766,8.5211263,2299.999,153166183,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
2024-11-25T08:55:44.889+01:00,11/25/2024,9.0026246,7.668206,1799.999,153147658,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2024-11-25T08:49:11.079+01:00,11/25/2024,8.9153576,8.4083138,1799.999,153194236,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2024-11-25T08:48:15.522+01:00,11/25/2024,8.0603453,9.3152578,3.866,153215826,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
2024-11-25T08:54:44.826+01:00,11/25/2024,8.2393488,8.8043339,3.94,153237444,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
2024-11-25T08:50:36.542+01:00,11/25/2024,8.487559,8.5039707,3599.999,153269951,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
2024-11-25T09:12:23.912+01:00,11/25/2024,8.509998,8.5498436,3.633,153203974,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25T09:12:07.560+01:00,11/25/2024,8.5491017,8.537255,2.42,153162587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0
2024-11-25T09:08:13.391+01:00,11/25/2024,8.7040897,8.5390816,5.05,153199828,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
2024-11-25T09:13:06.269+01:00,11/25/2024,8.5318687,8.5171993,3.937,153205238,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2024-11-25T09:16:53.199+01:00,11/25/2024,8.4877672,8.5355727,10.477,153204750,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
2024-11-25T09:24:36.240+01:00,11/25/2024,8.4013394,8.36736,6.25,153241451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-25T09:22:59.297+01:00,11/25/2024,8.4010024,8.3672523,3.933,153243855,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2024-11-25T09:32:28.688+01:00,11/25/2024,8.4883917,8.535322,12.419,153206458,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
2024-11-25T09:40:10.369+01:00,11/25/2024,8.4941399,8.5293624,1899.999,153209063,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0
2024-11-25T09:34:11.922+01:00,11/25/2024,8.524781,8.5326836,3.84,153207925,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2024-11-25T09:44:12.556+01:00,11/25/2024,8.5284622,8.5445028,3.491,153207747,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2024-11-25T07:15:00.948+01:00,11/25/2024,8.3779142,8.7827019,2.119,153223990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-25T09:45:42.819+01:00,11/25/2024,8.5228963,8.5175234,3.557,153187063,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2024-11-25T09:50:03.846+01:00,11/25/2024,8.5015404,8.5397827,1.316,153205243,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0
2024-11-25T09:57:07.889+01:00,11/25/2024,8.5258095,8.5111756,2000,153164883,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
2024-11-25T09:58:46.616+01:00,11/25/2024,8.5004161,8.5375994,2200,153203466,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-11-25T10:08:08.138+01:00,11/25/2024,8.5853072,8.6292758,3.38,153202947,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
2024-11-25T10:08:00.263+01:00,11/25/2024,8.4794359,8.533193,3.66,153197343,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2024-11-25T10:08:55.083+01:00,11/25/2024,8.9368475,8.6097018,0.84,153187073,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0
2024-11-25T10:11:54.734+01:00,11/25/2024,8.9016934,8.4041866,3.76,153208510,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2024-11-25T10:06:01.737+01:00,11/25/2024,8.5161998,8.5317618,90.205,153195796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-11-25T10:22:21.692+01:00,11/25/2024,8.5602053,8.5392619,3.883,153156107,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2024-11-25T10:22:46.238+01:00,11/25/2024,8.1453138,8.797177,1600,153238910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0
2024-11-25T10:17:16.940+01:00,11/25/2024,8.5123102,8.5480813,3.387,153206701,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-11-25T10:20:01.580+01:00,11/25/2024,8.1286924,8.7966408,3.74,153239349,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-11-25T10:37:32.668+01:00,11/25/2024,8.5179863,8.5652454,3.916,153209077,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
2024-11-25T10:41:24.787+01:00,11/25/2024,8.5180253,8.5652675,3.1,153209077,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1
2024-11-25T10:42:33.974+01:00,11/25/2024,8.5024451,8.5241891,52.4,153207232,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T10:34:53.728+01:00,11/25/2024,8.195319,8.6463383,9.915,153230526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2024-11-25T10:56:45.151+01:00,11/25/2024,8.1471295,8.7966727,3.92,153231833,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T10:18:17.156+01:00,11/25/2024,8.8527888,7.8794763,3.96,153157116,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
2024-11-25T11:10:05.767+01:00,11/25/2024,8.5572246,7.7217026,3.729,153200211,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
2024-11-25T11:13:32.547+01:00,11/25/2024,6.6817867,3.3727348,688.34,153228205,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0
2024-11-25T11:27:32.079+01:00,11/25/2024,8.5495413,8.5357029,3.44,153209978,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-11-25T11:34:43.012+01:00,11/25/2024,8.4142051,8.5861724,0.835,152230751,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2024-11-25T11:31:17.966+01:00,11/25/2024,8.5189989,8.5283956,9.4,153209168,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T08:41:49.120+01:00,11/25/2024,8.556298,8.5506195,3.85,153203426,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2024-11-25T11:42:50.646+01:00,11/25/2024,8.5564574,8.5504438,3.88,153204050,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2024-11-25T11:35:04.861+01:00,11/25/2024,9.0110615,7.6347371,0.936,153202714,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2024-11-25T12:00:17.942+01:00,11/25/2024,8.5170456,8.5568394,4.066,153200156,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2024-11-25T12:00:54.142+01:00,11/25/2024,8.5617611,8.5384147,3.958,153201977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2024-11-25T08:53:06.431+01:00,11/25/2024,8.3410245,8.56595,1.921,153223739,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
2024-11-25T12:08:10.342+01:00,11/25/2024,8.9472501,8.5957993,3.4,153184686,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024-11-25T11:48:09.096+01:00,11/25/2024,8.9960413,7.6054916,2799.999,153145329,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
2024-11-25T12:13:18.538+01:00,11/25/2024,8.5014023,8.5185863,3.859,153209968,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2024-11-25T12:27:07.969+01:00,11/25/2024,8.4900767,8.52525,1519.707,153204420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2024-11-25T11:44:34.791+01:00,11/25/2024,8.4896369,8.504623,606.402,153269036,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2024-11-25T12:47:43.918+01:00,11/25/2024,9.613163,6.5719179,4,153209853,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-11-25T08:59:16.876+01:00,11/25/2024,8.5204731,8.522604,3.629,153208029,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T12:37:51.050+01:00,11/25/2024,8.5164519,8.5250835,1.19,153200699,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-25T09:30:03.403+01:00,11/25/2024,8.5030669,8.5262557,3.05,153207169,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2024-11-25T12:50:48.853+01:00,11/25/2024,8.4025624,8.5093274,1.799,153228291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2024-11-25T13:02:49.358+01:00,11/25/2024,8.5202944,8.5227038,3.72,153201999,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0
2024-11-25T12:38:28.808+01:00,11/25/2024,8.5226419,8.5365522,110,153206162,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-11T09:37:12.811+01:00,11/11/2024,8.7016323,8.540042,3.16,153197678,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,,1,1,1,1,1,1,0
2024-11-25T13:21:57.662+01:00,11/25/2024,8.7157904,8.5457351,4,153197679,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
2024-11-25T13:30:21.706+01:00,11/25/2024,8.9493432,7.6748884,2.569,153142747,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-11-23T08:11:48.671+01:00,11/23/2024,8.9213546,8.400091,2000,153174005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
2024-11-25T13:44:12.802+01:00,11/25/2024,8.5236267,8.6147725,3.466,153204772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2024-11-25T13:47:41.141+01:00,11/25/2024,8.5235676,8.6146942,3.94,153201989,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
2024-11-25T13:43:25.777+01:00,11/25/2024,8.4968133,8.5326856,1.199,153208802,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2024-11-25T13:50:36.476+01:00,11/25/2024,8.4820577,8.551721,3.373,153206051,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2024-11-25T13:51:46.841+01:00,11/25/2024,8.4821266,8.5372413,3.804,153208078,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
2024-11-25T13:58:10.836+01:00,11/25/2024,8.5588926,8.5487602,1.332,153207153,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
2024-11-25T14:14:50.138+01:00,11/25/2024,8.5095765,8.5228421,2299.999,153202145,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0
